start_time,match_id,stage,map_type,map_name,player,team,hero,role,Ability Damage Done,All Damage Done,Amped Heal Activations,Amped Speed Activations,Armor Packs Created,Armor Uptime,Assists,Average Energy,Average Time Alive,Barrage Efficiency,Barrage Kills,Barrier Damage Done,Biotic Field Healing Done,Biotic Fields Deployed,Biotic Grenade Kills,Biotic Orb Damage Efficiency,Biotic Orb Healing Efficiency,Biotic Orb Maximum Damage,Biotic Orb Maximum Healing,Blaster Kills,Blizzard Efficiency,Blizzard Kills,Charge Kills,Coalescence Healing,Coalescence Kills,Coalesence - Damage per Use,Coalesence - Healing per Use,Concussion Mine Kills,Critical Hit Accuracy,Critical Hit Kills,Critical Hits,Damage - Barrage,Damage - Biotic Grenade,Damage - Biotic Orb,Damage - Blizzard,Damage - Boosters,Damage - Call Mech,Damage - Chain Hook,Damage - Charge,Damage - Coalescence,Damage - Concussion Mine,Damage - Deadeye,Damage - Death Blossom,Damage - Deflect,Damage - Dragonblade,Damage - Dragonstrike,Damage - EMP,Damage - Earthshatter,Damage - Fire Strike,Damage - Flashbang,Damage - Graviton Surge,Damage - Helix Rockets,Damage - Jump Pack,Damage - Meteor Strike,Damage - Micro Missiles,Damage - Molten Core,Damage - Pistol,Damage - Primal Rage Melee,Damage - Primal Rage Total,Damage - Pulse Bomb,Damage - Quick Melee,Damage - RIP-Tire,Damage - Rising Uppercut,Damage - Rocket Punch,Damage - Scatter,Damage - Seismic Slam,Damage - Self Destruct,Damage - Sonic,Damage - Steel Trap,Damage - Swift Strike,Damage - Tactical Visor,Damage - Total Mayhem,Damage - Turret Rockets,Damage - Venom Mine,Damage - Weapon,Damage - Weapon Charged,Damage - Weapon Pistol,Damage - Weapon Primary,Damage - Weapon Recon,Damage - Weapon Scoped,Damage - Weapon Secondary,Damage - Weapon Sentry,Damage - Weapon Tank,Damage - Whole Hog,Damage Amplified,Damage Blocked,Damage Reflected,Damage Taken,Deadeye Efficiency,Deadeye Kills,Death Blossom Efficiency,Death Blossom Kills,Death Blossoms,Deaths,Defensive Assists,Deflection Kills,Dragonblade Efficiency,Dragonblade Kills,Dragonblades,Dragonstrike Efficiency,Dragonstrike Kills,EMP Efficiency,Earthshatter Efficiency,Earthshatter Kills,Earthshatter Stuns,Eliminations,Eliminations per Life,Enemies EMP'd,Enemies Frozen,Enemies Hacked,Enemies Hooked,Enemies Slept,Enemies Trapped,Energy Maximum,Environmental Deaths,Environmental Kills,Fan the Hammer Kills,Final Blows,Fire Strike Kills,Frag Launcher Direct Hits,Freeze Spray Damage,Graviton Surge Efficiency,Graviton Surge Kills,Heal Song Time Elapsed,Healing - Biotic Orb,Healing - Coalescence,Healing - Secondary Fire,Healing Done,Health Recovered,Helix Rocket Kills,Hero Damage Done,High Energy Kills,Hook Accuracy,Hooks Attempted,Icicle Damage,Infra-Sight Efficiency,Infra-sight Uptime,Jump Pack Kills,Lifetime Energy Accumulation,Match Blinks Used,Mech Deaths,Mechs Called,Melee Final Blows,Melee Kills,Meteor Strike Efficiency,Meteor Strike Kills,Molten Core Efficiency,Molten Core Kills,Multikills,Nano Boost Assists,Nano Boost Efficiency,Nano Boosts Applied,Objective Kills,Objective Time,Offensive Assists,Players Knocked Back,Players Resurrected,Players Saved,Primal Rage Efficiency,Primal Rage Kills,Primal Rage Melee Accuracy,Primal Rage Melee Efficiency,Primal Rage Melee Hits,Primal Rage Melee Hits - Multiple,Primal Rage Melee Ticks,Primary Fire Accuracy,Primary Fire Hits,Primary Fire Ticks,Projected Barrier Damage Blocked,Projected Barriers Applied,Pulse Bomb Attach Rate,Pulse Bomb Efficiency,Pulse Bomb Kills,Pulse Bombs Attached,Quick Melee Accuracy,Quick Melee Hits,Quick Melee Ticks,RIP-Tire Efficiency,RIP-Tire Kills,Recalls Used,Recon Assists,Recon Kills,Rocket Barrages,Rocket Direct Hits,Rocket Hammer Melee Accuracy,Rocket Hammer Melee Average Targets,Rocket Hammer Melee Hits,Rocket Hammer Melee Hits - Multiple,Rocket Hammer Melee Ticks,Scatter Arrow Kills,Scoped Accuracy,Scoped Critical Hits,Scoped Hits,Scoped Shots,Secondary Fire Accuracy,Secondary Fire Hits,Secondary Fire Ticks,Self Destruct Efficiency,Self Healing,Self Healing Percent of Damage Taken,Self-Destruct Kills,Self-Destructs,Sentry Kills,Shields Created,Shots Fired,Shots Hit,Sleep Dart Hits,Sleep Dart Shots,Sleep Dart Success Rate,Solo Kills,Sound Barrier Casts,Sound Barrier Efficiency,Sound Barriers Provided,Speed Song Time Elapsed,Successful Freezes,Supercharger Assists,Supercharger Efficiency,Tactical Visor Efficiency,Tactical Visor Kills,Tactical Visors,Tank Efficiency,Tank Kills,Tesla Cannon Accuracy,Tesla Cannon Efficiency,Tesla Cannon Hits,Tesla Cannon Hits - Multiple,Tesla Cannon Ticks,Time Alive,Time Building Ultimate,Time Elapsed per Ultimate Earned,Time Holding Ultimate,Time Played,Torbjörn Kills,Total Mayhem Kills,Total Time Frozen,Transcendence Efficiency,Transcendence Healing,Transcendence Percent of Healing,Turret Damage,Turret Kills,Turrets Destroyed,Ultimates Earned - Fractional,Ultimates Used,Unscoped Accuracy,Unscoped Hits,Unscoped Shots,Venom Mine Kills,Weapon Accuracy,Weapon Kills,Whole Hog Efficiency,Whole Hog Kills,of Rockets Fired
2018-01-27 22:39:00,10257,Overwatch League - Stage 1,PAYLOAD,Dorado,Agilities,Los Angeles Valiant,Genji,Damage,0,16094.39572,0,0,0,0,16,0,0,0,0,4383.993961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083032491,0,23,0,0,0,0,0,0,0,0,0,0,0,0,183.4688752,774.7274818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,782,0,0,0,0,0,0,0,0,1989.298522,0,0,0,0,0,0,0,3254.19997,0,0,4552.834175,0,0,0,0,0,2148.176102,7164.232786,0,0,0,0,0,9,0,1,0.5,2,4,0,0,0,0,0,0,25,2.777777778,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,11536.52902,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,12,72.37299899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,26,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1178,277,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395.5150115,81.14825945,545.3540161,970.8632049,0,0,0,0,0,0,0,0,0,4.87398022,4,0,0,0,0,0.235144312,0,0,0,0
2018-01-27 22:39:00,10257,Overwatch League - Stage 1,PAYLOAD,Dorado,CWoosH,Florida Mayhem,Winston,Tank,0,11582.50082,0,0,0,0,29,0,0,0,0,1394.719598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,706.8222193,0,0,0,0,1373,1559.545649,0,366.4637451,0,0,0,0,0,0,0,0,0,0,0,0,0,7732.605253,0,0,0,0,0,0,0,0,0,0,19366.52789,0,16624.63726,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,43,4.777777778,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,10185.89122,0,0,0,0,0,0,11,0,0,0,0,4,11.5,0,0,0,0,0,0,0,0,17,140.048998,0,95,0,0,0.857142857,6,0.5,0.671052632,38,51,76,0,0,0,0,0,0,0,0,0,0.7,14,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.567434211,1.272463768,690,878,1216,0,760.3660224,99.79352166,139.3750041,970.8632049,0,0,0,0,0,0,0,0,0,7.619392619,7,0,0,0,0,0,39,0,0,0
2018-01-27 22:39:00,10257,Overwatch League - Stage 1,PAYLOAD,Dorado,Envy,Los Angeles Valiant,Bastion,Damage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.871000117,532.2625125,0,3.899817228,0,0,0,0,0,0,0,0,0,0.007272727,0,0,0,0,0,0,0,0,0,0
2018-01-27 22:39:00,10257,Overwatch League - Stage 1,PAYLOAD,Dorado,Envy,Los Angeles Valiant,D.Va,Tank,0,19239.12236,0,0,0,0,23,0,0,0,0,6300.846895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070149976,0,435,0,0,0,0,982.5265484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1295.428858,0,1086.237459,0,0,0,105.9454117,0,0,0,0,0,585.8415031,0,0,0,0,0,0,0,8810.29568,0,0,0,0,0,0,0,0,0,0,11779.09621,0,16006.40831,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,42,3.818181818,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,12936.27546,0,0,0,0,0,0,0,0,0,7,10,1,0,0,0,0,0,0,0,0,0,14,129.7099982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1875,6,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137931034,0,0,4,9,0,0,21040,6201,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,766.2610223,77.3169575,198.2980058,966.9633877,0,0,0,0,0,0,0,0,0,9.910646346,29,0,0,0,0,0.294724335,0,0,0,0
2018-01-27 22:39:00,10257,Overwatch League - Stage 1,PAYLOAD,Dorado,Fate,Los Angeles Valiant,Winston,Tank,0,10990.14258,0,0,0,0,20,0,0,0,0,1512.542753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,656.8777254,0,0,0,0,1275.362439,1412.135809,0,370.245472,0,0,0,0,0,0,0,0,0,0,0,0,0,7135.004192,0,0,0,0,0,0,0,0,0,0,16421.01346,0,21610.72232,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,31,1.476190476,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,9446.989829,0,0,0,0,0,0,16,0,0,0,0,1,7.5,0,0,0,0,0,0,0,0,9,122.8919983,0,109,0,0,0.8,4,0.595744681,0.70212766,28,33,47,0,0,0,0,0,0,0,0,0,0.146067416,13,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.635106383,1.472361809,597,879,940,0,690.3270202,101.861002,240.4840071,970.8632049,0,0,0,0,0,0,0,0,0,6.777147353,5,0,0,0,0,0,29,0,0,0
2018-01-27 22:39:00,10257,Overwatch League - Stage 1,PAYLOAD,Dorado,KariV,Los Angeles Valiant,Doomfist,Damage,0,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.366999954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.16600035,67.84015293,0,13.00628474,0,0,0,0,0,0,0,0,0,0.179333327,0,0,0,0,0,0.75,0,0,0,0
2018-01-27 22:39:00,10257,Overwatch League - Stage 1,PAYLOAD,Dorado,KariV,Los Angeles Valiant,Zenyatta,Support,0,13135.58182,0,0,0,0,9,0,0,0,0,4349.861122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088757396,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3734.999992,0,4963.696697,0,0,0,0,0,0,0,0,0,3735.133138,0,0,0,0,0,8,24,0,0,0,0,0,0,0,0,0,0,16,2,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,8727.520185,0,0,8698.69669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,67.19999906,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314.7190461,0.084259124,0,0,0,0,786,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,731.6220211,103.0023416,188.5220054,957.8569202,0,0,0,401.6201046,2409.720628,0.276105993,0,0,0,7.102964937,6,0,0,0,0,0.215012723,0,0,0,0
2018-01-27 22:39:00,10257,Overwatch League - Stage 1,PAYLOAD,Dorado,Logix,Florida Mayhem,Genji,Damage,0,255.3695068,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.36950684,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,56,0,0,79,0,0,0,0,0,28,551.2934457,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,255.3695068,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7.244999895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.30700122,134.5886253,0,41.87918675,0,0,0,0,0,0,0,0,0,0.306913018,0,0,0,0,0,0.102564103,0,0,0,0
2018-01-27 22:39:00,10257,Overwatch League - Stage 1,PAYLOAD,Dorado,Logix,Florida Mayhem,Soldier: 76,Damage,0,10417.43648,0,0,0,0,8,0,0,0,0,2417.814967,1679.992929,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109195402,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1588.878872,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1593.078139,0,0,0,6397.742646,0,0,0,0,0,0,0,0,0,0,0,0,4276.011792,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,16,3.2,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1679.992929,0,9,7997.621518,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3.191999955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066666667,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,654.3457686,0.15302712,0,0,0,0,911,348,0,0,0,2,0,0,0,0,0,0,0,1.25,5,4,0,0,0,0,0,0,0,0,425.6530127,95.5687538,54.47100161,510.0379667,0,0,0,0,0,0,0,0,0,4.453893095,4,0,0,0,0,0.381997805,0,0,0,0
2018-01-27 22:39:00,10257,Overwatch League - Stage 1,PAYLOAD,Dorado,Logix,Florida Mayhem,Tracer,Damage,0,7048.719316,0,0,0,0,18,0,0,0,0,1393.82573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078228087,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,209.6999969,0,0,0,0,0,0,0,0,0,0,0,0,0,5440.193589,0,0,0,0,0,0,0,0,0,0,0,0,1844.601823,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,27,27,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,436.0004272,0,5654.893586,0,0,0,0,0,0,0,0,116,0,0,2,0,0,0,0,0,0,0,0,0,8,69.89499903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,1,0.294117647,5,17,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436.0004272,0.236365606,0,0,0,0,3286,1061,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319.1590095,64.73141539,98.99800294,418.9460514,0,0,0,0,0,0,0,0,0,4.930511832,4,0,0,0,0,0.322884967,0,0,0,0
2018-01-27 22:39:00,10257,Overwatch League - Stage 1,PAYLOAD,Dorado,Manneten,Florida Mayhem,D.Va,Tank,0,20141.75897,0,0,0,0,30,0,0,0,0,7416.660424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068948891,1,429,0,0,0,0,1199.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1186.009765,0,779.9999943,0,0,0,268.0244732,0,0,0,0,0,200,0,0,0,0,0,0,0,9083.26431,0,0,0,0,0,0,0,0,0,0,10992.28041,0,17570.57517,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,43,6.142857143,0,0,0,0,0,0,0,1,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,12717.04854,0,0,0,0,0,0,0,0,0,9,7,1,0,0,0,0,0,0,0,0,0,8,200.6409972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188679245,10,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045454545,0,0,1,7,0,0,19976,6222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,692.4940202,55.22577764,284.2120083,970.8632049,0,0,0,0,0,0,0,0,0,12.53932583,22,0,0,0,0,0.311473769,0,0,0,0
2018-01-27 22:39:00,10257,Overwatch League - Stage 1,PAYLOAD,Dorado,SoOn,Los Angeles Valiant,Tracer,Damage,0,5181.05277,0,0,0,0,6,0,0,0,0,1450.016224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063685637,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,3532.036546,0,0,0,0,0,0,0,0,0,0,0,0,2628.463705,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,8,0.888888889,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,508.9616966,0,3730.036546,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,2,39.73899944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.416666667,5,12,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508.9616966,0.193634668,0,0,0,0,2278,738,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420.9980125,85.00065484,52.31000156,474.3470778,0,0,0,0,0,0,0,0,0,4.952879637,3,0,0,0,0,0.323968393,0,0,0,0
2018-01-27 22:39:00,10257,Overwatch League - Stage 1,PAYLOAD,Dorado,SoOn,Los Angeles Valiant,Widowmaker,Damage,0,9599.118867,0,0,0,0,6,0,0,0,0,1349.266932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156462585,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.0380321,1170.800005,0,0,0,0,6848.361843,0,0,0,0,0,0,0,2475.945056,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,17,2.833333333,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,8146.19988,0,0,0,0,3.25,0.120850056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9.890999861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,13,0,0,0,0,0,0,0,0,0,0.483870968,7,75,155,0,0,0,0,0,0,0,0,0,0,337,147,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408.6020121,67.83821123,26.47400079,496.5161272,0,0,0,0,0,0,0,0,0,6.023183759,4,0,0,0,1,0.43620178,0,0,0,0
2018-01-27 22:39:00,10257,Overwatch League - Stage 1,PAYLOAD,Dorado,TviQ,Florida Mayhem,Genji,Damage,0,1618.523922,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090909091,0,2,0,0,0,0,0,0,0,0,0,0,0,0,28.16031528,376.3195972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.73400402,0,0,0,0,0,0,0,0,521.8861923,0,0,0,0,0,0,0,212.7999954,0,0,411.6238174,0,0,0,0,0,72,30.35991669,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1618.523922,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,8.371999886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.49400209,70.02715438,0.651000019,80.17986909,0,0,0,0,0,0,0,0,0,1.006666667,1,0,0,0,0,0.275,0,0,0,0
2018-01-27 22:39:00,10257,Overwatch League - Stage 1,PAYLOAD,Dorado,TviQ,Florida Mayhem,Pharah,Damage,0,3043.709466,0,0,0,0,3,0,0,1,1,281.0220337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181.231246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,2551.456186,0,0,0,0,0,0,0,0,0,0,0,0,610.5023645,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2762.687432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.202004,83.65191922,5.628000165,144.0602395,0,0,0,0,0,0,0,0,0,1.616245093,1,0,0,0,0,0.377777778,0,0,0,0.144444444
2018-01-27 22:39:00,10257,Overwatch League - Stage 1,PAYLOAD,Dorado,TviQ,Florida Mayhem,Tracer,Damage,0,4629.533342,0,0,0,0,2,0,0,0,0,431.1201077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073041169,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397.5,65.63002634,0,0,0,0,0,0,0,0,0,0,0,0,0,3732.283208,0,0,0,0,0,0,0,0,0,0,0,0,1568.69119,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,1.2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,412.4577713,0,4195.413235,0,0,0,0,0,0,0,0,71,0,0,1,0,0,0,0,0,0,0,0,0,3,26.04699964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1,0.444444444,4,9,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412.4577713,0.262931145,0,0,0,0,2022,753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259.9420076,64.98550191,41.10400121,301.7706218,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0.372403561,0,0,0,0
2018-01-27 22:39:00,10257,Overwatch League - Stage 1,PAYLOAD,Dorado,TviQ,Florida Mayhem,Widowmaker,Damage,0,5994.693023,0,0,0,0,7,0,0,0,0,280.588171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220588235,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.5977554,0,0,0,0,0,0,0,0,0,0,0,0,150.0000551,435.5999985,0,0,0,0,5005.907043,0,0,0,0,0,0,0,2602.261905,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,16,2.285714286,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,5712.104852,0,0,0,0,2.25,0.134887418,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,7.741999893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,4,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0.541666667,12,39,72,0,0,0,0,0,0,0,0,0,0,204,68,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357.4710106,74.37157521,26.95700079,444.8524746,0,0,0,0,0,0,0,0,0,4.806554246,4,0,0,0,0,0.333333333,0,0,0,0
